type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,opinion
1,7.7,0.26,0.34,2.5298221281347035,0.22360679774997896,3.58351893845611,5.093750200806762,0.9937,3.19,0.7,11.5,1
1,6.3,0.21,0.28,1.224744871391589,0.22583179581272428,3.828641396489095,4.955827057601261,0.9928,3.23,0.42,10.1,1
1,7.6,0.34,0.39,2.756809750418044,0.2,3.8066624897703196,5.3706380281276624,0.9965,3.11,0.53,9.2,1
1,6.3,0.21,0.28,1.224744871391589,0.22583179581272428,3.828641396489095,4.955827057601261,0.9928,3.23,0.42,10.1,1
1,8.0,0.43,0.4,3.521363372331802,0.40987803063838396,3.367295829986474,5.247024072160486,0.9991,3.07,0.64,9.2,0
1,7.5,0.3,0.71,1.140175425099138,0.4,3.784189633918261,5.003946305945459,0.9948,3.08,0.42,8.9,0
1,6.4,0.26,0.4,1.3038404810405297,0.4230839160261236,1.6094379124341003,4.0943445622221,0.9925,3.09,0.54,10.1,0
1,6.9,0.32,0.15,2.8460498941515415,0.21447610589527216,3.9318256327243257,5.19295685089021,0.9958,3.13,0.45,8.9,0
1,8.9,0.21,0.34,2.6645825188948455,0.19235384061671346,3.4965075614664802,5.0106352940962555,0.9962,3.1,0.45,9.7,1
1,7.6,0.34,0.39,2.756809750418044,0.2,3.8066624897703196,5.3706380281276624,0.9965,3.11,0.53,9.2,1
1,9.5,0.42,0.41,1.51657508881031,0.18439088914585774,3.091042453358316,4.976733742420574,0.9951,3.06,0.52,11.0,1
1,7.6,0.29,0.26,2.5495097567963922,0.20493901531919198,3.4657359027997265,5.075173815233827,0.9944,3.14,0.47,10.7,0
1,6.5,0.25,0.2,1.1832159566199232,0.15491933384829668,3.367295829986474,4.61512051684126,0.9916,3.24,0.54,10.8,1
1,7.2,0.23,0.33,3.5637059362410923,0.22135943621178655,3.912023005428146,5.209486152841421,0.9987,3.41,0.4,9.8,0
1,7.9,0.35,0.36,1.2649110640673518,0.19493588689617927,2.3978952727983707,4.820281565605037,0.9928,3.25,0.48,11.0,0
1,8.8,0.2,0.28,1.0488088481701516,0.1341640786499874,2.8903717578961645,4.276666119016055,0.9926,2.97,0.35,10.4,0
1,5.7,0.27,0.32,1.0954451150103321,0.21447610589527216,2.995732273553991,5.043425116919247,0.9934,3.8,0.41,10.2,1
1,7.6,0.29,0.26,2.5495097567963922,0.20493901531919198,3.4657359027997265,5.075173815233827,0.9944,3.14,0.47,10.7,0
1,5.5,0.14,0.27,2.1447610589527217,0.17029386365926402,3.091042453358316,4.6443908991413725,0.9949,3.34,0.44,9.0,0
1,8.7,0.24,0.35,0.7745966692414834,0.20493901531919198,2.3978952727983707,4.2626798770413155,0.9926,3.08,0.38,10.6,0
1,6.7,0.3,0.45,3.255764119219941,0.17888543819998318,4.02535169073515,5.356586274672012,0.997,3.22,0.59,9.5,1
1,5.5,0.14,0.27,2.1447610589527217,0.17029386365926402,3.091042453358316,4.6443908991413725,0.9949,3.34,0.44,9.0,0
1,5.6,0.13,0.27,2.1908902300206643,0.1673320053068151,3.091042453358316,4.6443908991413725,0.9948,3.34,0.45,9.2,1
1,7.4,0.18,0.34,1.6431676725154984,0.17320508075688773,3.4011973816621555,4.672828834461906,0.992,2.97,0.53,11.0,1
1,5.7,0.385,0.04,3.5496478698597698,0.18439088914585774,3.091042453358316,4.74493212836325,0.9964,3.28,0.63,9.9,1
1,8.7,0.24,0.35,0.7745966692414834,0.20493901531919198,2.3978952727983707,4.2626798770413155,0.9926,3.08,0.38,10.6,0
1,8.3,0.33,0.43,3.03315017762062,0.21447610589527216,3.091042453358316,4.836281906951478,0.9982,3.38,0.47,9.3,0
1,6.8,0.34,0.44,2.569046515733026,0.22803508501982758,3.332204510175204,5.049856007249537,0.9955,3.14,0.41,9.6,0
1,6.8,0.33,0.44,2.6457513110645907,0.22360679774997896,3.367295829986474,5.043425116919247,0.9955,3.14,0.42,9.5,0
1,6.3,0.28,0.24,2.9068883707497264,0.17606816861659008,3.4657359027997265,5.147494476813453,0.9958,3.39,0.57,9.7,1
1,11.8,0.23,0.38,3.331666249791536,0.18439088914585774,2.70805020110221,4.812184355372417,0.9997,2.93,0.55,9.7,0
1,6.8,0.21,0.27,4.260281680828158,0.20493901531919198,3.713572066704308,4.983606621708336,1.0001,3.3,0.36,8.7,0
1,6.8,0.21,0.27,4.260281680828158,0.20493901531919198,3.713572066704308,4.983606621708336,1.0001,3.3,0.36,8.7,0
1,8.6,0.485,0.29,2.0248456731316584,0.161245154965971,2.9444389791664403,4.61512051684126,0.9918,3.01,0.38,12.4,0
1,8.6,0.485,0.29,2.0248456731316584,0.161245154965971,2.9444389791664403,4.61512051684126,0.9918,3.01,0.38,12.4,0
1,7.3,0.29,0.29,2.1447610589527217,0.17029386365926402,3.295836866004329,5.043425116919247,0.9931,3.07,0.26,10.6,1
1,6.8,0.21,0.27,4.260281680828158,0.20493901531919198,3.713572066704308,4.983606621708336,1.0001,3.3,0.36,8.7,0
1,6.7,0.31,0.31,2.2135943621178655,0.17606816861659008,2.995732273553991,5.017279836814924,0.9926,3.36,0.82,12.0,1
1,7.3,0.29,0.37,2.8809720581775866,0.20976176963403032,3.8066624897703196,5.424950017481403,0.9966,3.12,0.47,9.0,0
1,5.7,0.46,0.46,1.1832159566199232,0.2,3.4339872044851463,5.1298987149230735,0.9932,3.13,0.47,8.8,0
1,6.8,0.28,0.44,3.391164991562634,0.2,4.060443010546419,5.407171771460119,0.9969,3.22,0.56,9.5,0
1,6.7,0.23,0.33,1.3416407864998738,0.18973665961010275,3.1354942159291497,4.564348191467836,0.9925,3.32,0.4,10.8,1
1,6.9,0.17,0.25,1.2649110640673518,0.216794833886788,3.5263605246161616,4.882801922586371,0.9914,3.16,0.48,11.4,0
1,7.6,0.18,0.36,1.5491933384829668,0.22135943621178655,3.6375861597263857,4.812184355372417,0.996,3.6,0.46,10.3,0
1,6.6,0.22,0.28,2.2135943621178655,0.20493901531919198,3.9318256327243257,5.19295685089021,0.9952,3.3,0.75,9.5,1
1,7.8,0.27,0.28,1.3416407864998738,0.22360679774997896,3.044522437723423,4.844187086458591,0.9934,3.15,0.44,9.9,0
1,7.7,0.28,0.29,2.073644135332772,0.22583179581272428,3.2188758248682006,4.955827057601261,0.9939,3.16,0.39,10.2,0
1,7.6,0.29,0.29,2.0976176963403033,0.22583179581272428,3.258096538021482,4.983606621708336,0.9939,3.16,0.39,10.2,0
1,5.7,0.32,0.18,1.1832159566199232,0.17029386365926402,3.258096538021482,4.6443908991413725,0.9906,3.44,0.37,11.0,1
1,7.1,0.33,0.25,1.2649110640673518,0.17320508075688773,3.2188758248682006,4.836281906951478,0.9901,3.22,0.34,12.1,1
1,7.3,0.34,0.3,1.140175425099138,0.23874672772626646,3.2188758248682006,5.153291594497779,0.9948,3.26,0.51,9.1,1
1,6.5,0.19,0.26,2.280350850198276,0.2,3.4339872044851463,4.941642422609304,0.995,3.26,0.68,9.5,1
1,6.6,0.23,0.27,2.3664319132398464,0.2073644135332772,3.7612001156935624,5.099866427824199,0.9953,3.27,0.76,9.5,0
1,6.6,0.27,0.29,2.3021728866442674,0.21213203435596426,4.04305126783455,5.241747015059643,0.9953,3.31,0.79,9.8,0
1,6.6,0.22,0.28,2.2135943621178655,0.20493901531919198,3.9318256327243257,5.19295685089021,0.9952,3.3,0.75,9.5,1
1,7.6,0.18,0.36,1.5491933384829668,0.22135943621178655,3.6375861597263857,4.812184355372417,0.996,3.6,0.46,10.3,0
1,6.8,0.36,0.32,1.2649110640673518,0.19748417658131498,2.302585092994046,4.820281565605037,0.9948,3.3,0.67,9.6,0
1,7.0,0.22,0.39,1.449137674618944,0.2345207879911715,3.6635616461296463,5.288267030694535,0.9951,3.52,0.54,10.2,1
1,5.9,0.17,0.3,1.1832159566199232,0.20493901531919198,3.2188758248682006,4.77912349311153,0.9931,3.68,0.72,10.5,1
1,7.4,0.45,0.32,2.6645825188948455,0.20976176963403032,2.833213344056216,4.762173934797756,0.9962,3.32,0.41,10.4,0
1,6.8,0.36,0.32,1.2649110640673518,0.19748417658131498,2.302585092994046,4.820281565605037,0.9948,3.3,0.67,9.6,0
1,7.5,0.42,0.14,3.271085446759225,0.21447610589527216,2.8903717578961645,4.553876891600541,0.9959,3.22,0.33,10.7,0
1,7.5,0.33,0.32,3.331666249791536,0.18973665961010275,3.2188758248682006,4.77912349311153,0.9962,3.15,0.34,10.5,1
1,9.4,0.3,0.32,3.271085446759225,0.17029386365926402,2.6390573296152584,4.709530201312334,0.9958,2.85,0.42,10.6,0
1,7.9,0.17,0.32,1.2649110640673518,0.23021728866442676,3.8501476017100584,5.0106352940962555,0.9948,3.29,0.76,9.6,1
1,7.9,0.17,0.32,1.2649110640673518,0.23021728866442676,3.8501476017100584,5.0106352940962555,0.9948,3.29,0.76,9.6,1
1,8.2,0.17,0.32,1.224744871391589,0.22360679774997896,2.833213344056216,4.61512051684126,0.994,3.14,0.58,9.5,0
1,8.3,0.17,0.31,1.224744871391589,0.22135943621178655,3.871201010907891,5.030437921392435,0.9942,3.12,0.58,9.4,1
1,8.7,0.15,0.3,1.2649110640673518,0.21447610589527216,3.367295829986474,4.867534450455582,0.9942,3.22,0.38,9.8,1
1,7.9,0.17,0.32,1.2649110640673518,0.23021728866442676,3.8501476017100584,5.0106352940962555,0.9948,3.29,0.76,9.6,1
1,7.2,0.25,0.19,2.8284271247461903,0.20976176963403032,3.9318256327243257,5.147494476813453,0.9964,3.16,0.44,9.2,0
1,7.2,0.24,0.19,2.7748873851023217,0.21213203435596426,3.970291913552122,5.170483995038151,0.9958,3.17,0.38,9.5,0
1,5.3,0.76,0.03,1.6431676725154984,0.2073644135332772,3.295836866004329,4.532599493153256,0.9932,3.34,0.38,9.2,0
1,6.6,0.22,0.53,3.8858718455450894,0.22803508501982758,3.091042453358316,4.912654885736052,0.9986,2.94,0.35,9.4,0
1,6.6,0.22,0.53,3.8858718455450894,0.22803508501982758,3.091042453358316,4.912654885736052,0.9986,2.94,0.35,9.4,0
1,8.4,0.28,0.4,2.9832867780352594,0.21908902300206645,3.4965075614664802,4.983606621708336,0.9988,3.4,0.46,9.3,0
1,6.8,0.32,0.34,2.449489742783178,0.22360679774997896,1.6094379124341003,4.859812404361672,0.9953,3.19,0.4,9.1,0
1,6.7,0.24,0.33,3.5071355833500366,0.21447610589527216,3.4339872044851463,4.976733742420574,0.9983,3.36,0.4,9.5,0
1,7.4,0.18,0.36,3.6193922141707713,0.23664319132398465,4.276666119016055,5.093750200806762,1.0,3.42,0.35,9.1,1
1,6.0,0.16,0.3,2.588435821108957,0.2073644135332772,3.7612001156935624,5.030437921392435,0.9951,3.63,0.46,10.6,0
1,6.7,0.24,0.33,3.5071355833500366,0.21447610589527216,3.4339872044851463,4.976733742420574,0.9983,3.36,0.4,9.5,0
1,6.8,0.28,0.35,1.51657508881031,0.20493901531919198,2.772588722239781,4.442651256490317,0.9906,3.19,0.56,12.4,1
1,6.2,0.34,0.3,3.331666249791536,0.216794833886788,3.332204510175204,5.4680601411351315,0.9981,3.18,0.49,8.7,0
1,6.0,0.27,0.15,1.224744871391589,0.23664319132398465,3.5553480614894135,4.852030263919617,0.9936,3.12,0.45,8.8,0
1,6.0,0.16,0.3,2.588435821108957,0.2073644135332772,3.7612001156935624,5.030437921392435,0.9951,3.63,0.46,10.6,0
1,6.8,0.32,0.34,2.449489742783178,0.22360679774997896,1.6094379124341003,4.859812404361672,0.9953,3.19,0.4,9.1,0
1,8.5,0.24,0.47,3.8987177379235853,0.23874672772626646,3.6888794541139363,5.455321115357702,1.0005,3.02,0.66,9.0,0
1,8.1,0.24,0.33,3.1937438845342623,0.21908902300206645,3.828641396489095,4.948759890378168,0.9972,3.16,0.48,10.3,1
1,7.4,0.18,0.36,3.6193922141707713,0.23664319132398465,4.276666119016055,5.093750200806762,1.0,3.42,0.35,9.1,1
1,7.7,0.23,0.31,3.271085446759225,0.19493588689617927,4.07753744390572,5.225746673713202,0.9969,3.12,0.55,9.5,1
1,6.5,0.22,0.25,4.135214625627067,0.22360679774997896,3.784189633918261,4.927253685157205,1.0001,3.3,0.37,8.8,0
1,6.5,0.22,0.25,4.135214625627067,0.22360679774997896,3.784189633918261,4.927253685157205,1.0001,3.3,0.37,8.8,0
1,6.5,0.22,0.25,4.135214625627067,0.22360679774997896,3.784189633918261,4.927253685157205,1.0001,3.3,0.37,8.8,0
1,5.7,0.33,0.15,1.378404875209022,0.22360679774997896,2.995732273553991,4.532599493153256,0.9934,3.38,0.62,9.9,0
1,7.7,0.23,0.31,3.271085446759225,0.19493588689617927,4.07753744390572,5.225746673713202,0.9969,3.12,0.55,9.5,1
1,6.5,0.22,0.25,4.135214625627067,0.22360679774997896,3.784189633918261,4.927253685157205,1.0001,3.3,0.37,8.8,0
1,6.8,0.2,0.27,1.0954451150103321,0.18439088914585774,2.9444389791664403,4.219507705176107,0.9902,3.14,0.37,11.7,0
1,7.7,0.26,0.32,1.0954451150103321,0.2,3.258096538021482,4.762173934797756,0.993,3.21,0.56,10.8,0
1,6.4,0.2,0.32,1.760681686165901,0.2024845673131659,2.8903717578961645,4.836281906951478,0.9914,3.43,0.42,12.0,1
1,8.0,0.16,0.36,1.224744871391589,0.1816590212458495,2.6390573296152584,4.804021044733257,0.9941,3.2,0.39,10.3,0
1,6.8,0.25,0.27,3.271085446759225,0.27568097504180444,3.8501476017100584,5.0369526024136295,0.9967,3.05,0.38,9.0,0
1,7.7,0.39,0.28,2.2135943621178655,0.18708286933869708,3.58351893845611,4.6913478822291435,0.9918,3.19,0.58,12.2,1
1,6.9,0.26,0.33,3.5496478698597698,0.22583179581272428,4.07753744390572,5.153291594497779,0.998,3.39,0.38,9.9,0
1,6.8,0.25,0.27,3.271085446759225,0.27568097504180444,3.8501476017100584,5.0369526024136295,0.9967,3.05,0.38,9.0,0
1,7.7,0.39,0.28,2.2135943621178655,0.18708286933869708,3.58351893845611,4.6913478822291435,0.9918,3.19,0.58,12.2,1
1,6.0,0.28,0.22,3.4856850115866753,0.21908902300206645,3.7376696182833684,5.093750200806762,0.9957,3.2,0.46,10.1,0
1,6.5,0.43,0.28,3.4641016151377544,0.23664319132398465,3.1354942159291497,5.159055299214529,0.9986,3.31,0.55,9.3,0
1,5.9,0.5,0.05,1.61245154965971,0.232379000772445,3.58351893845611,4.983606621708336,0.9948,3.43,0.5,9.2,1
1,6.8,0.28,0.39,1.1832159566199232,0.18973665961010275,2.70805020110221,4.74493212836325,0.9918,3.27,0.72,11.7,0
1,7.0,0.35,0.24,1.378404875209022,0.2,3.044522437723423,4.969813299576001,0.9923,3.35,0.38,11.0,0
1,7.1,0.22,0.32,4.110960958218893,0.23664319132398465,3.8918202981106265,5.062595033026967,0.9998,3.37,0.38,9.6,1
1,7.1,0.22,0.32,4.110960958218893,0.23664319132398465,3.8918202981106265,5.062595033026967,0.9998,3.37,0.38,9.6,1
1,8.3,0.24,0.27,1.449137674618944,0.17320508075688773,3.091042453358316,5.087596335232384,0.9914,2.99,0.68,11.9,1
1,6.8,0.26,0.32,2.6457513110645907,0.2024845673131659,3.6375861597263857,4.770684624465665,0.9939,3.25,0.52,10.8,1
1,7.2,0.16,0.26,2.6645825188948455,0.232379000772445,3.713572066704308,5.4116460518550396,0.9966,3.38,0.55,10.1,0
1,7.9,0.18,0.36,2.4289915602982237,0.24083189157584592,3.4339872044851463,4.882801922586371,0.995,3.25,0.52,10.9,1
1,7.2,0.16,0.26,2.6645825188948455,0.232379000772445,3.713572066704308,5.4116460518550396,0.9966,3.38,0.55,10.1,0
1,5.5,0.24,0.32,2.949576240750525,0.2449489742783178,2.9444389791664403,4.624972813284271,0.994,3.27,0.31,10.4,0
1,7.1,0.33,0.64,3.63318042491699,0.23664319132398465,2.4849066497880004,4.653960350157523,0.9972,3.05,0.39,9.2,0
1,7.7,0.28,0.35,3.9115214431215892,0.23664319132398465,3.4339872044851463,4.762173934797756,0.9998,3.27,0.5,9.6,0
1,7.7,0.28,0.35,3.9115214431215892,0.23664319132398465,3.4339872044851463,4.762173934797756,0.9998,3.27,0.5,9.6,0
1,7.5,0.26,0.52,3.63318042491699,0.216794833886788,4.1588830833596715,5.187385805840755,0.9982,3.1,0.46,9.0,0
1,6.5,0.14,0.32,1.6431676725154984,0.19235384061671346,2.8903717578961645,4.48863636973214,0.9924,3.4,0.74,11.5,1
1,8.2,0.21,0.32,3.263433774416144,0.23021728866442676,3.970291913552122,4.976733742420574,0.9972,3.17,0.48,10.2,1
1,7.2,0.2,0.31,3.1622776601683795,0.232379000772445,3.8918202981106265,5.10594547390058,0.997,3.4,0.42,9.9,1
1,7.2,0.115,0.3,2.6076809620810595,0.23664319132398465,3.258096538021482,4.653960350157523,0.9954,3.44,0.4,9.6,1
1,6.4,0.29,0.2,3.9496835316262997,0.2,2.995732273553991,4.955827057601261,0.9962,3.1,0.54,10.6,0
1,7.1,0.33,0.64,3.63318042491699,0.23664319132398465,2.4849066497880004,4.653960350157523,0.9972,3.05,0.39,9.2,0
1,6.8,0.24,0.34,2.258317958127243,0.19493588689617927,3.4339872044851463,4.59511985013459,0.9921,3.24,0.46,11.8,1
1,7.0,0.24,0.34,1.7320508075688772,0.18708286933869708,3.58351893845611,4.624972813284271,0.9905,3.18,0.43,12.2,1
1,7.7,0.28,0.35,3.9115214431215892,0.23664319132398465,3.4339872044851463,4.762173934797756,0.9998,3.27,0.5,9.6,0
1,7.0,0.22,0.33,1.449137674618944,0.22803508501982758,2.70805020110221,4.330733340286331,0.993,3.2,0.41,10.6,1
1,7.5,0.18,0.39,1.378404875209022,0.232379000772445,3.1354942159291497,4.51085950651685,0.9941,3.27,0.45,10.3,1
1,9.8,0.93,0.45,2.932575659723036,0.22803508501982758,3.5263605246161616,5.231108616854587,0.9994,3.12,0.59,10.2,0
1,7.8,0.29,0.33,2.958039891549808,0.18708286933869708,3.4965075614664802,5.198497031265826,0.9962,3.11,0.46,10.7,0
1,7.9,0.28,0.32,1.8973665961010275,0.19493588689617927,2.1972245773362196,4.330733340286331,0.992,3.05,0.31,11.7,0
1,8.5,0.25,0.27,2.16794833886788,0.17606816861659008,3.4339872044851463,4.5217885770490405,0.9922,3.01,0.33,12.0,1
1,7.4,0.18,0.27,1.140175425099138,0.21908902300206645,3.258096538021482,4.653960350157523,0.994,3.52,0.66,10.6,1
1,6.3,0.24,0.37,1.3416407864998738,0.17606816861659008,1.791759469228055,4.110873864173311,0.9897,3.3,0.34,12.2,0
1,6.0,0.33,0.38,3.1144823004794873,0.2,3.367295829986474,4.820281565605037,0.9954,3.47,0.48,11.0,1
1,6.8,0.37,0.28,2.0,0.17320508075688773,3.367295829986474,4.3694478524670215,0.99,3.23,0.46,12.4,1
1,9.9,0.49,0.23,1.5491933384829668,0.2949576240750525,2.9444389791664403,4.74493212836325,0.9948,2.77,0.44,9.4,1
1,8.5,0.25,0.27,2.16794833886788,0.17606816861659008,3.4339872044851463,4.5217885770490405,0.9922,3.01,0.33,12.0,1
1,8.4,0.22,0.28,4.33589667773576,0.1673320053068151,4.007333185232471,4.867534450455582,0.998,2.96,0.35,11.6,0
1,7.0,0.35,0.31,1.3416407864998738,0.26267851073127396,2.70805020110221,5.087596335232384,0.9944,3.18,0.47,9.4,0
1,7.0,0.35,0.31,1.3416407864998738,0.26267851073127396,2.70805020110221,5.087596335232384,0.9944,3.18,0.47,9.4,0
1,7.4,0.19,0.3,3.5777087639996634,0.23021728866442676,3.8815637979434374,5.43372200355424,0.9986,3.14,0.49,9.1,1
1,7.4,0.19,0.3,3.5777087639996634,0.23021728866442676,3.8815637979434374,5.43372200355424,0.9986,3.14,0.49,9.1,1
1,7.4,0.19,0.3,3.5777087639996634,0.23021728866442676,3.8815637979434374,5.43372200355424,0.9986,3.14,0.49,9.1,1
1,7.4,0.19,0.3,3.5777087639996634,0.23021728866442676,3.8815637979434374,5.43372200355424,0.9986,3.14,0.49,9.1,1
1,7.4,0.19,0.3,3.5777087639996634,0.23021728866442676,3.8815637979434374,5.43372200355424,0.9986,3.14,0.49,9.1,1
1,6.9,0.32,0.13,2.792848008753788,0.20493901531919198,2.3978952727983707,4.762173934797756,0.996,3.23,0.37,9.2,0
1,7.6,0.32,0.58,4.092676385936225,0.22360679774997896,3.7612001156935624,5.093750200806762,0.9999,3.15,0.54,9.2,0
1,7.4,0.19,0.3,3.5777087639996634,0.23021728866442676,3.8815637979434374,5.43372200355424,0.9986,3.14,0.49,9.1,1
1,7.4,0.19,0.3,3.5777087639996634,0.23021728866442676,3.8815637979434374,5.356586274672012,0.9986,3.14,0.49,9.1,1
1,6.9,0.32,0.13,2.792848008753788,0.20493901531919198,2.3978952727983707,4.762173934797756,0.996,3.23,0.37,9.2,0
1,6.0,0.34,0.24,2.32379000772445,0.2449489742783178,3.1354942159291497,4.836281906951478,0.9951,3.25,0.44,9.0,1
1,7.6,0.32,0.58,4.092676385936225,0.22360679774997896,3.7612001156935624,5.093750200806762,0.9999,3.15,0.54,9.2,0
1,7.7,0.24,0.31,1.140175425099138,0.216794833886788,3.4965075614664802,4.663439094112067,0.993,3.22,0.55,10.8,1
1,8.0,0.36,0.43,3.1780497164141406,0.23021728866442676,3.367295829986474,4.983606621708336,0.9982,3.4,0.46,9.5,1
1,7.4,0.29,0.25,1.9493588689617927,0.20976176963403032,3.4011973816621555,4.736198448394496,0.992,3.11,0.4,11.0,1
1,6.6,0.32,0.27,3.3015148038438356,0.2024845673131659,3.6109179126442243,4.983606621708336,0.9963,3.24,0.47,10.0,0
1,6.3,0.3,0.24,2.569046515733026,0.2,3.6375861597263857,4.948759890378168,0.995,3.22,0.47,9.5,0
1,6.4,0.33,0.24,3.1304951684997055,0.2024845673131659,3.367295829986474,4.6913478822291435,0.9956,3.29,0.47,10.1,1
1,7.5,0.18,0.31,3.420526275297414,0.22583179581272428,3.1780538303479458,4.543294782270004,0.997,3.19,0.44,9.5,1
1,6.5,0.39,0.81,1.0954451150103321,0.4658325879540846,2.6390573296152584,4.30406509320417,0.9936,3.08,0.53,9.5,0
1,6.8,0.25,0.18,1.1832159566199232,0.23664319132398465,2.5649493574615367,4.919980925828125,0.9935,3.11,0.42,9.5,0
1,6.4,0.18,0.32,3.0983866769659336,0.22803508501982758,3.1780538303479458,4.499809670330265,0.9963,3.35,0.49,9.4,1
1,7.1,0.18,0.32,3.492849839314596,0.21908902300206645,3.58351893845611,4.8283137373023015,0.9967,2.92,0.54,9.4,1
1,7.6,0.27,0.42,1.61245154965971,0.20976176963403032,3.367295829986474,4.700480365792417,0.9912,3.31,0.51,12.7,1
1,9.2,0.23,0.35,3.271085446759225,0.19235384061671346,3.5263605246161616,4.976733742420574,0.9981,3.09,0.32,9.7,0
1,7.9,0.28,0.41,2.2135943621178655,0.24083189157584592,3.4339872044851463,5.030437921392435,0.9966,3.27,0.51,9.7,1
1,7.1,0.18,0.32,3.492849839314596,0.21908902300206645,3.58351893845611,4.8283137373023015,0.9967,2.92,0.54,9.4,1
1,6.4,0.18,0.32,3.0983866769659336,0.22803508501982758,3.1780538303479458,4.499809670330265,0.9963,3.35,0.49,9.4,1
1,6.8,0.25,0.18,1.1832159566199232,0.23664319132398465,2.5649493574615367,4.919980925828125,0.9935,3.11,0.42,9.5,0
1,7.0,0.22,0.26,1.0488088481701516,0.19235384061671346,2.995732273553991,4.2626798770413155,0.9902,3.1,0.38,11.7,1
1,7.3,0.18,0.29,1.0,0.18973665961010275,3.258096538021482,4.61512051684126,0.99,3.09,0.37,11.7,1
1,7.1,0.26,0.19,2.8635642126552705,0.22583179581272428,3.970291913552122,5.231108616854587,0.996,3.16,0.52,9.7,0
1,6.6,0.25,0.42,3.361547262794322,0.22135943621178655,4.343805421853684,5.442417710521793,0.9966,3.24,0.52,9.5,1
1,6.4,0.24,0.23,2.701851217221259,0.26267851073127396,3.4339872044851463,5.056245805348308,0.9962,3.25,0.53,9.1,0
1,6.0,0.28,0.27,1.51657508881031,0.22583179581272428,3.1354942159291497,4.990432586778736,0.994,3.23,0.67,10.3,1
1,7.1,0.26,0.19,2.8635642126552705,0.22583179581272428,3.970291913552122,5.231108616854587,0.996,3.16,0.52,9.7,0
1,7.8,0.24,0.38,1.449137674618944,0.24083189157584592,2.6390573296152584,5.117993812416755,0.994,3.21,0.55,9.9,0
1,7.6,0.27,0.33,1.4142135623730951,0.24289915602982237,2.9444389791664403,5.1647859739235145,0.9944,3.22,0.56,9.9,0
1,7.7,0.39,0.34,3.1622776601683795,0.23664319132398465,3.5553480614894135,5.181783550292085,0.9974,3.26,0.6,10.2,0
1,8.9,0.24,0.33,3.968626966596886,0.18708286933869708,2.772588722239781,4.882801922586371,0.996,3.0,0.37,12.1,1
1,6.6,0.23,0.24,1.9748417658131499,0.21213203435596426,3.58351893845611,4.927253685157205,0.9922,3.15,0.64,11.3,1
1,7.1,0.26,0.3,1.4142135623730951,0.17606816861659008,2.5649493574615367,4.852030263919617,0.9917,3.19,0.49,11.4,0
1,7.0,0.32,0.35,1.224744871391589,0.19748417658131498,3.1780538303479458,4.8283137373023015,0.9918,3.17,0.64,12.2,1
1,7.4,0.24,0.26,1.2649110640673518,0.24083189157584592,3.970291913552122,5.0106352940962555,0.9936,3.18,0.5,9.9,1
1,6.9,0.21,0.33,1.1832159566199232,0.23664319132398465,3.5553480614894135,4.912654885736052,0.9938,3.63,0.78,10.3,1
1,7.0,0.32,0.35,1.224744871391589,0.19748417658131498,3.1780538303479458,4.8283137373023015,0.9918,3.17,0.64,12.2,1
1,7.4,0.17,0.29,1.1832159566199232,0.216794833886788,3.1354942159291497,4.672828834461906,0.9939,3.52,0.65,10.4,1
1,7.1,0.26,0.3,1.4142135623730951,0.17606816861659008,2.5649493574615367,4.852030263919617,0.9917,3.19,0.49,11.4,0
1,8.5,0.28,0.34,3.714835124201342,0.2024845673131659,3.4657359027997265,5.081404364984463,0.9981,3.13,0.4,9.9,1
1,7.8,0.3,0.37,1.140175425099138,0.22583179581272428,2.772588722239781,4.564348191467836,0.9941,3.32,0.62,10.0,0
1,8.1,0.25,0.38,1.9493588689617927,0.22583179581272428,2.8903717578961645,4.859812404361672,0.9928,3.21,0.38,11.5,1
1,7.7,0.28,0.29,2.6267851073127395,0.2024845673131659,3.367295829986474,5.093750200806762,0.9952,3.44,0.6,10.5,1
1,6.5,0.24,0.36,1.4832396974191326,0.16431676725154984,3.58351893845611,4.897839799950911,0.9898,3.28,0.36,12.5,1
1,7.0,0.22,0.32,1.2649110640673518,0.21213203435596426,3.6888794541139363,4.787491742782046,0.9914,2.98,0.44,10.5,1
1,8.5,0.28,0.34,3.714835124201342,0.2024845673131659,3.4657359027997265,5.081404364984463,0.9981,3.13,0.4,9.9,1
1,8.0,0.45,0.28,3.286335345030997,0.22583179581272428,3.2188758248682006,5.056245805348308,0.9957,3.06,0.47,11.4,1
1,6.9,0.23,0.33,3.5777087639996634,0.23664319132398465,3.784189633918261,5.1298987149230735,0.998,3.42,0.42,9.8,1
1,8.0,0.45,0.28,3.286335345030997,0.22583179581272428,3.2188758248682006,5.056245805348308,0.9957,3.06,0.47,11.4,1
1,7.6,0.23,0.26,3.9115214431215892,0.2588435821108957,3.4657359027997265,5.111987788356544,0.9986,3.03,0.44,9.2,0
1,7.7,0.28,0.58,3.478505426185217,0.21447610589527216,4.0943445622221,5.176149732573829,0.9983,3.08,0.46,8.9,0
1,7.7,0.27,0.61,3.4641016151377544,0.21447610589527216,4.1588830833596715,5.187385805840755,0.9982,3.07,0.46,8.9,0
1,7.1,0.2,0.36,3.40587727318528,0.20493901531919198,3.8066624897703196,4.820281565605037,0.997,2.92,0.59,9.5,1
